"uniqueid","highest_severity_rank","max_charge"
12267488,7,2
12267526,4,4
12267533,5,4
12267536,4,3
12267539,6,2
12267560,5,3
12267568,3,1
12267569,5,6
12267570,6,6
12267576,5,3
12267590,5,1
12267594,4,1
12267614,5,4
12267641,7,3
12267657,4,2
12267662,7,8
12267685,5,6
12267700,5,2
12267709,5,6
12267720,5,1
12267751,5,1
12267756,4,1
12267761,5,3
12267790,6,4
12267795,5,1
12267806,6,5
12267808,5,2
12267812,3,3
12267818,6,6
12267825,4,4
12268055,6,1
12268588,5,2
12268593,4,2
12268595,5,1
12268600,5,2
12268610,6,1
12268617,5,12
12268623,6,1
12268626,6,4
12268627,5,3
12268631,5,5
12268640,5,2
12268671,7,1
12268677,5,1
12268691,4,6
12268706,4,1
12268708,5,2
12268712,5,7
12268718,4,2
12268723,4,1
12268727,5,4
12268730,5,1
12268739,5,2
12268743,7,6
12268747,4,2
12268751,5,1
12268827,5,4
12268836,4,4
12268837,4,4
12268839,5,3
12268840,6,5
12268844,6,2
12268868,4,2
12268870,6,1
12268876,6,3
12268889,4,3
12268898,4,1
12268914,6,12
12268932,5,1
12268935,4,1
12268941,6,2
12268947,5,2
12268953,6,1
12268956,4,2
12268969,7,4
12268971,5,6
12268997,5,1
12269008,4,1
12269028,6,7
12269047,6,1
12269048,6,1
12269057,4,5
12269073,5,7
12269081,5,1
12269095,5,2
12269107,4,3
12269109,5,1
12269111,4,1
12269142,4,3
12269146,5,2
12269149,3,1
12269160,5,3
12269338,6,3
12269342,5,3
12269344,5,5
12269348,3,1
12269367,4,1
12269372,4,1
12269380,5,4
12269396,4,1
12269402,4,1
12269415,5,2
12269420,4,1
12269453,4,5
12269555,5,3
12269575,4,1
12269583,4,1
12269587,6,2
12269603,5,1
12269626,4,2
12269670,3,5
12269696,5,1
12269723,3,4
12269730,4,1
12269750,3,2
12269793,5,2
12269803,5,4
12269927,5,3
12269928,5,3
12269934,4,2
12269947,4,2
12269963,5,6
12269983,5,9
12270002,5,3
12270012,5,2
12270016,5,4
12270020,5,7
12270079,6,1
12270124,5,1
12270131,7,2
12270136,4,4
12270137,6,2
12270138,5,5
12270145,5,3
12270167,4,2
12270170,6,7
12270172,6,2
12270181,5,1
12270205,6,1
12270210,6,3
12270250,7,1
12270254,5,1
12270255,7,7
12270259,5,1
12270265,5,6
12270279,5,2
12270284,4,2
12270292,4,2
12270316,5,3
12270327,5,2
12270328,5,3
12270340,5,1
12270344,4,2
12270348,5,3
12270360,5,4
12270365,4,1
12270371,6,7
12270394,5,2
12270417,6,11
12270771,6,10
12270786,6,3
12270788,5,7
12270817,4,1
12270818,4,2
12270823,5,2
12270834,5,5
12270836,5,2
12270850,5,3
12270853,5,10
12270863,5,2
12270870,5,7
12270878,6,5
12270881,2,1
12270888,5,3
12270946,4,1
12270956,5,1
12270959,4,1
12270963,5,5
12270964,4,4
12270968,4,1
12271013,4,3
12271014,4,1
12271022,5,2
12271036,7,7
12271039,5,4
12271106,5,6
12271107,4,4
12271112,4,1
12271124,5,5
12271128,6,1
12271129,5,5
12271209,5,3
12271216,3,1
12271423,6,9
12271424,4,3
12271446,5,3
12271465,5,1
12271475,5,4
12271478,4,1
12271484,5,6
12271518,5,3
12271614,5,1
12271649,4,1
12271705,5,1
12271711,5,3
12271717,7,11
12271720,6,1
12271728,5,3
12271732,4,1
12271738,5,1
12271763,5,9
12271828,5,6
12271867,5,1
12272523,5,3
12272527,4,2
12272541,5,4
12272543,5,2
12272586,4,1
12272616,6,6
12272617,5,4
12272646,5,3
12272685,4,1
12272720,6,2
12272723,5,4
12272738,5,5
12272760,6,4
12272767,7,4
12272784,6,4
12272809,5,3
12272829,5,3
12272835,5,4
12272839,4,3
12272850,5,3
12272891,4,2
12272897,6,1
12272931,4,2
12272933,4,1
12272938,6,1
12272948,6,1
12272959,7,2
12272960,5,6
12272963,6,3
12272971,4,1
12272979,6,8
12272985,6,14
12272986,5,2
12272988,5,2
12273013,5,1
12273021,5,2
12273036,4,3
12273043,4,2
12273046,5,6
12273056,5,3
12273073,5,3
12273077,5,15
12273078,6,3
12273095,5,2
12273114,7,3
12273321,6,4
12273322,4,2
12273323,5,2
12273335,4,1
12273336,4,3
12273381,5,1
12273406,5,7
12273496,4,2
12273501,5,4
12273542,5,6
12273553,6,9
12273566,5,1
12273568,6,2
12273570,5,1
12273582,5,1
12273602,6,2
12273608,4,2
12273613,6,3
12273627,6,3
12273630,5,9
12273692,5,4
12273695,5,5
12273702,6,3
12273711,5,2
12273727,5,2
12273738,4,1
12273749,4,1
12273751,6,1
12273760,6,1
12273765,5,3
12273924,4,3
12273930,7,3
12273931,7,3
12273935,4,2
12273936,4,2
12273940,5,2
12273979,7,3
12273987,5,1
12273993,5,3
12274012,5,1
12274021,5,3
12274025,4,3
12274030,6,1
12274084,5,2
12274115,5,4
12274126,4,2
12274134,6,2
12274141,5,4
12274146,5,6
12274147,6,10
12274159,4,3
12274174,5,1
12274178,5,3
12274206,5,1
12274210,4,1
12274244,5,5
12274253,6,3
12274254,4,2
12274275,6,1
12274293,5,8
12274299,4,1
12274303,5,1
12274307,5,6
12274315,5,2
12274348,4,2
12274355,5,4
12274362,5,5
12274569,5,2
12274583,5,4
12274594,5,3
12274605,5,3
12274640,4,9
12274643,5,2
12274646,5,6
12274652,5,5
12274672,6,1
12274731,4,1
12274762,7,3
12274804,4,11
12274837,5,4
12274857,5,2
12274859,4,4
12274882,4,1
12274884,4,1
12274891,5,2
12274892,5,4
12274917,6,16
12274945,5,5
12274947,6,2
12275000,5,5
12275079,6,1
12275080,4,2
12275115,5,6
12275126,4,4
12275128,5,3
12275229,5,1
12275244,5,1
12275250,5,1
12275254,5,4
12275257,5,2
12275267,5,1
12275289,7,4
12275292,6,2
12275296,5,3
12275304,6,2
12275312,6,2
12275314,6,2
12275326,5,3
12275337,6,21
12275406,5,1
12275408,4,1
12275426,6,2
12275429,4,2
12275438,5,4
12275465,5,10
12275503,5,1
12275513,6,7
12275521,5,2
12275524,5,5
12275525,6,31
12277508,5,4
12277518,6,30
12277520,6,1
12277524,4,1
12277531,4,4
12277544,7,1
12277638,5,2
12277650,5,3
12277653,5,3
12277668,6,3
12277712,7,8
12277726,3,2
12277738,5,4
12277739,5,6
12277759,4,2
12277766,5,1
12277768,6,6
12277775,6,6
12277778,4,1
12277784,5,1
12277791,6,4
12277794,6,6
12277810,6,2
12277812,6,3
12277835,5,4
12277838,7,5
12277855,6,4
12277857,5,3
12277858,7,5
12277870,5,3
12277873,6,4
12277876,5,1
12277900,4,5
12277901,6,2
12277903,5,3
12277908,4,2
12277919,4,1
12277956,4,2
12277973,6,2
12278038,5,2
12278054,4,1
12278057,5,4
12278066,5,1
12278073,5,2
12278113,5,2
12278281,5,3
12278282,4,1
12278303,4,1
12278306,5,2
12278314,5,1
12278317,5,3
12278318,5,3
12278328,5,3
12278348,4,2
12278353,6,5
12278359,6,5
12278360,5,2
12278375,5,3
12278386,4,4
12278445,5,1
12278461,5,2
12278464,4,2
12278491,4,2
12278530,4,2
12278557,6,4
12278558,4,6
12278560,6,8
12278563,5,3
12278571,6,4
12278585,5,3
12278588,4,1
12278644,5,2
12278650,4,4
12278657,4,3
12278671,5,2
12278687,5,3
12278691,5,10
12278694,5,2
12278695,5,1
12278701,5,2
12278702,5,1
12278705,4,1
12278725,5,2
12278726,7,6
12278727,4,2
12278734,5,1
12278736,5,2
12278801,7,1
12278822,6,6
12278917,5,1
12278919,4,3
12278987,5,5
12279026,6,3
12279087,5,5
12279097,4,1
12279107,5,1
12279114,7,2
12279128,5,3
12279139,5,4
12279145,5,3
12279146,5,1
12279147,5,2
12279149,3,1
12279176,5,2
12279179,4,2
12279199,7,8
12279217,5,1
12279255,5,2
12279273,5,2
12279291,6,2
12279299,6,2
12279506,6,5
12279558,5,1
12279632,4,5
12279655,6,10
12279664,6,4
12279697,5,6
12279703,5,1
12279704,5,1
12279709,5,1
12279712,4,1
12279716,5,1
12279741,5,3
12279789,5,3
12279792,5,4
12279794,6,6
12279813,5,2
12279826,5,2
12279830,5,4
12279836,5,2
12279837,5,1
12279838,5,3
12279841,5,2
12279857,5,4
12279861,4,1
12279879,4,1
12279917,6,20
12279976,5,3
12280033,6,7
12280046,4,2
12280060,3,1
12280063,5,3
12280064,5,1
12280065,5,3
12280087,6,7
12280203,5,3
12280212,6,2
12280223,3,3
12280255,5,4
12280260,5,3
12280272,6,8
12280278,5,3
12280280,5,6
12280294,4,1
12280300,5,2
12280307,6,17
12280325,6,2
12280326,6,1
12280339,5,7
12280390,4,1
12280397,5,7
12280416,6,1
12280451,6,2
12280474,5,3
12280476,6,3
12280489,5,1
12280492,4,1
12281039,6,3
12281049,5,3
12281051,5,5
12281054,5,7
12281076,5,3
12281080,6,1
12281086,4,5
12281091,5,4
12281121,5,3
12281162,4,1
12281171,5,3
12281196,7,5
12281202,6,4
12281204,6,1
12281205,5,3
12281208,5,4
12281209,5,5
12281230,3,2
12281245,4,1
12281247,5,1
12281257,2,1
12281268,6,3
12281269,5,1
12281272,5,1
12281281,5,4
12281293,5,3
12281298,4,3
12281302,5,7
12281304,5,2
12281345,4,4
12281349,5,2
12281350,7,6
12281354,6,6
12281363,5,1
12281379,5,2
12281413,5,2
12281420,4,3
12281436,6,1
12281467,7,3
12281472,5,3
12281477,5,4
12281480,5,4
12281510,4,1
12281531,5,5
12281610,6,1
12281612,4,3
12281616,6,2
12281619,4,3
12281680,5,2
12281685,5,1
12281690,5,2
12281846,5,3
12281847,5,1
12281855,5,4
12281856,5,2
12281862,5,4
12281864,6,1
12281868,5,1
12281880,6,14
12281882,5,1
12281898,5,3
12281903,5,3
12281910,4,5
12281915,5,6
12281917,5,4
12281923,5,2
12281924,7,5
12281926,6,5
12281952,4,1
12281956,4,1
12281963,4,3
12281969,5,3
12282000,7,2
12282016,7,1
12282056,5,3
12282081,4,5
12282086,6,2
12282107,5,4
12282119,4,6
12282138,4,1
12282166,6,3
12282169,6,3
12282172,5,8
12282178,6,5
12282181,5,3
12282192,5,11
12282214,5,4
12282219,5,4
12282220,4,1
12282221,5,3
12282247,5,2
12282254,4,1
12282260,4,2
12282264,5,3
12282268,5,9
12282269,6,8
12282271,5,2
12282273,5,1
12282350,7,5
12282480,6,2
12282500,5,9
12282504,4,1
12282505,7,4
12282557,6,4
12282560,6,7
12282562,4,7
12282570,5,1
12282582,6,6
12282584,4,1
12282603,4,2
12282607,4,5
12282609,4,2
12282617,5,2
12282620,4,4
12282650,5,10
12282668,6,4
12282677,5,5
12282678,5,1
12282685,5,7
12282693,5,5
12282729,5,6
12282755,4,2
12282782,5,2
12282790,4,1
12282799,5,3
12282813,6,1
12282819,6,3
12282820,5,1
12282823,4,2
12282831,6,3
12282855,3,4
12282860,5,2
12282890,4,1
12282914,5,1
12282959,4,2
12283125,6,6
12283238,4,2
12283282,5,4
12283303,7,5
12283317,4,3
12283329,4,1
12283357,5,7
12283360,5,1
12283365,5,1
12283368,5,3
12283376,4,1
12283384,6,4
12283385,5,2
12283388,5,3
12283389,6,1
12283407,5,3
12283429,4,1
12283443,5,5
12283454,6,4
12283465,4,3
12283582,6,1
12283593,4,7
12283603,6,2
12283610,6,3
12283612,5,3
12283626,4,3
12283643,5,2
12283682,4,2
12283684,5,1
12283709,4,3
12283938,5,1
12283939,6,5
12283963,5,3
12283970,4,1
12283978,4,1
12283993,5,1
12284001,5,4
12284008,4,3
12284013,5,5
12284025,4,3
12284036,5,2
12284044,5,2
12284070,5,2
12284093,5,7
12284201,3,1
12284221,5,4
12284222,7,1
12284223,5,3
12284227,4,1
12284229,7,2
12284231,5,1
12284240,6,11
12284260,4,1
12284264,5,1
12284277,5,5
12284297,3,2
12284302,6,1
12284303,5,3
12284307,4,1
12284315,5,3
12284327,6,3
12284332,6,1
12284350,4,3
12284558,5,2
12284561,4,1
12284564,4,2
12285435,5,1
12285437,5,4
12285447,4,3
12285454,5,3
12285459,5,7
12285474,5,5
12285503,5,7
12285532,4,3
12285568,4,5
12285569,4,3
12285572,6,3
12285614,5,1
12285724,6,4
12285734,6,6
12285743,4,1
12285746,5,4
12285768,5,1
12285776,4,2
12285787,5,2
12285803,4,5
12285814,3,2
12285820,6,10
12285841,6,4
12285922,4,1
12285937,5,1
12285956,5,2
12285962,5,4
12285971,5,1
12285977,5,4
12285992,4,2
12285995,5,4
12286000,5,4
12286005,5,2
12286010,5,3
12286015,5,1
12286026,2,1
12286051,5,1
12286074,6,30
12286227,6,2
12286229,4,1
12286247,6,5
12286264,5,6
12286272,5,3
12286284,5,1
12286292,5,3
12286313,6,3
12286320,5,2
12286322,5,1
12286330,6,7
12286345,5,1
12286347,5,1
12286357,6,2
12286363,5,1
12286364,5,2
12286371,5,4
12286373,5,1
12286376,5,2
12286395,6,2
12286419,6,3
12286424,5,2
12286435,5,2
12286445,5,1
12286452,6,4
12286463,5,1
12286469,5,6
12286481,4,1
12286493,5,6
12286494,4,1
12286503,5,1
12286519,5,2
12286521,5,3
12286531,5,2
12286537,5,1
12286559,6,2
12286569,5,2
12286572,5,1
12286589,6,2
12286590,5,1
12286597,6,3
12286605,5,1
12286617,6,1
12286621,5,3
12286622,5,5
12286660,4,1
12286671,5,1
12286674,6,1
12286681,5,1
12286706,5,1
12286711,5,6
12286892,5,1
12286893,5,2
12286896,6,5
12286900,5,1
12286901,5,1
12286925,5,3
12286926,5,4
12286938,5,3
12286956,5,5
12287004,5,3
12287009,5,4
12287045,5,4
12287048,4,1
12287059,5,2
12287061,4,1
12287067,5,3
12287070,6,6
12287093,6,1
12287133,5,4
12287158,5,3
12287160,5,2
12287162,5,5
12287175,4,2
12287186,5,3
12287236,5,5
12287261,5,1
12287265,6,5
12287284,7,2
12287298,5,2
12287305,6,9
12287330,5,1
12287331,5,3
12287338,5,18
12287750,5,3
12287751,6,3
12287757,3,1
12287765,5,2
12287824,4,4
12287835,5,5
12287849,5,1
12287850,5,2
12287852,5,5
12287867,5,2
12287872,5,1
12287877,5,4
12287882,6,1
12287883,5,8
12287886,4,3
12287892,4,5
12287894,5,3
12287898,3,1
12287906,6,4
12287941,5,8
12287973,5,5
12287975,4,3
12287977,4,1
12287984,4,4
12288040,4,4
12288056,7,1
12288094,5,1
12288096,5,2
12288098,5,3
12288105,4,1
12288111,7,11
12288118,5,3
12288131,5,2
12288151,4,3
12288160,6,4
12288257,6,10
12288402,5,1
12288404,7,3
12288420,6,10
12288426,5,5
12288438,5,3
12288442,5,7
12288444,4,1
12288546,5,2
12288547,5,2
12288548,6,8
12288552,6,4
12288581,5,3
12288583,5,2
12288643,5,3
12288711,7,2
12288752,5,6
12288771,7,2
12288773,5,1
12288785,5,8
12288809,6,1
12288810,4,1
12288811,7,4
12288822,5,1
12288834,4,1
12288835,5,4
12288845,4,3
12288850,5,2
12288859,5,9
12288883,4,1
12288886,5,3
12288902,4,4
12289023,5,4
12289462,5,1
12289480,3,1
12289493,5,1
12289509,4,1
12289517,5,4
12289554,5,5
12289559,5,2
12289626,6,5
12289628,4,1
12289642,5,2
12289664,4,1
12289669,4,2
12289724,5,3
12289725,6,1
12289758,4,1
12289761,5,4
12289762,7,3
12289788,6,5
12289802,6,5
12289808,6,5
12289809,6,7
12289845,5,2
12289848,5,2
12289907,3,3
12289920,5,1
12289927,7,7
12289954,4,8
12289974,7,4
12289981,5,3
12289988,5,9
12289994,5,1
12290013,5,2
12290034,6,4
12290044,6,4
12290413,4,6
12290459,4,2
12290488,4,1
12290498,5,4
12290515,5,1
12290539,5,1
12290542,5,2
12290544,5,3
12290585,4,3
12290610,5,1
12290628,6,3
12290633,6,5
12290643,5,2
12290653,3,1
12290665,7,2
12290667,6,2
12290733,5,5
12290767,4,1
12290774,5,2
12290792,5,7
12290793,2,1
12290799,5,1
12290823,5,2
12290943,5,1
12290952,5,3
12290953,6,2
12290964,5,2
12290976,4,2
12290978,6,11
12290979,5,3
12290989,4,2
12290993,7,2
12290994,5,1
12291040,5,2
12291048,5,2
12291049,5,5
12291097,6,6
12291117,5,2
12291165,6,1
12291220,4,2
12291236,5,2
12291241,5,3
12291256,5,6
12291257,4,1
12291263,5,5
12291284,5,3
12291307,5,1
12291319,5,1
12291338,4,1
12291359,6,16
12291376,6,20
12291386,6,8
12291390,6,2
12291398,5,3
12291399,5,1
12291400,4,1
12291434,7,2
12291442,4,1
12291445,5,6
12291649,5,2
12291650,5,3
12291659,5,3
12291670,5,4
12291681,5,3
12291689,6,1
12291695,5,2
12291713,5,3
12291722,5,8
12291738,5,1
12291761,5,1
12291785,5,2
12291787,4,1
12291803,5,2
12291805,5,1
12291842,5,4
12291846,4,5
12291851,5,1
12291854,5,4
12291877,4,1
12291890,6,3
12291901,5,4
12291923,5,5
12291943,4,1
12291952,3,1
12291983,5,2
12292033,6,2
12292037,5,1
12292061,3,2
12292167,3,1
12292169,5,1
12292175,6,3
12292176,5,1
12292194,5,1
12292212,5,3
12292219,5,4
12292227,4,1
12292231,4,1
12292251,5,2
12292257,5,1
12292267,5,3
12292306,6,2
12292320,5,1
12292326,4,2
12292332,5,1
12292350,6,1
12292358,5,4
12292373,5,2
12292412,5,1
12292417,5,1
12292419,5,1
12292423,5,4
12292429,4,2
12292435,5,1
12292444,6,2
12292449,4,2
12292475,6,2
12292532,5,2
12292540,6,4
12292550,4,3
12292560,5,4
12293914,4,3
12293915,5,3
12293929,6,1
12293942,5,3
12293944,5,4
12293950,5,1
12293951,5,3
12293954,5,1
12294049,4,4
12294065,7,2
12294080,5,4
12294093,4,2
12294106,5,1
12294111,6,6
12294114,5,4
12294162,5,4
12294165,5,1
12294176,6,7
12294226,4,1
12294263,4,2
12294277,4,4
12294329,6,7
12294338,5,2
12294354,5,4
12294401,5,4
12294402,5,1
12294415,5,3
12294425,5,2
12294444,5,6
12294450,5,1
12294480,6,2
12294494,6,1
12294512,4,1
12294514,6,3
12294711,4,3
12294712,4,1
12294715,6,2
12294717,5,2
12294759,6,1
12294771,6,3
12294775,6,3
12294794,5,1
12294795,4,1
12294810,5,4
12294824,5,4
12294825,5,5
12294826,6,6
12294836,6,3
12294852,6,1
12294853,4,2
12294889,5,5
12294894,5,1
12294905,5,5
12294918,4,1
12294972,5,1
12294974,6,1
12294978,4,1
12295014,6,5
12295021,4,1
12295085,5,2
12295111,5,3
12295121,4,1
12295144,4,1
12295154,4,5
12295163,7,3
12295177,5,5
12295180,5,3
12295183,5,7
12295308,5,3
12295311,5,3
12295316,5,1
12295317,5,2
12295320,5,2
12295324,4,1
12295328,5,2
12295335,6,1
12295357,5,6
12295381,7,15
12295386,6,4
12295390,5,3
12295463,4,3
12295487,5,3
12295490,6,15
12295492,5,1
12295497,5,3
12295499,5,1
12295501,5,4
12295504,5,2
12295506,4,3
12295507,6,1
12295529,4,1
12295537,5,1
12295543,6,3
12295545,3,1
12295615,6,3
12295631,6,4
12295634,5,1
12295637,6,8
12295672,5,2
12295676,5,3
12295703,6,2
12295713,5,1
12295720,4,2
12295728,6,1
12295732,5,2
12295740,5,1
12295769,4,4
12295796,4,2
12295968,4,1
12295970,5,2
12295981,5,3
12295985,6,2
12295993,4,6
12295994,5,4
12295995,6,5
12295996,4,2
12295999,5,5
12296014,4,2
12296027,5,2
12296028,5,1
12296036,6,5
12296039,7,3
12296042,5,3
12296068,5,2
12296095,4,1
12296096,4,4
12296122,5,7
12296126,5,2
12296129,7,28
12296133,4,2
12296140,5,8
12296143,5,1
12296144,5,5
12296146,5,3
12296149,7,6
12296151,5,2
12296171,7,5
12296249,3,2
12296300,4,2
12296355,5,1
12296369,4,4
12296371,5,1
12296373,5,5
12296501,7,1
12296507,5,2
12296508,5,2
12296529,5,2
12296540,4,1
12296549,4,2
12296555,7,1
12296556,4,1
12296582,6,2
12296602,6,5
12296621,6,5
12296656,5,3
12296687,5,2
12296690,5,4
12296692,6,4
12296706,4,4
12296717,3,1
12296737,4,1
12296795,5,8
12296799,5,1
12296811,6,1
12296813,5,3
12296818,5,2
12296857,5,2
12296861,5,4
12296874,6,1
12296877,4,1
12296881,5,3
12296894,5,5
12296917,5,4
12296925,5,7
12296929,5,3
12296951,5,1
12296963,4,1
12297112,4,1
12297501,4,2
12297513,5,2
12297515,5,4
12297554,5,3
12297556,5,2
12297569,6,4
12297570,5,2
12297576,5,2
12297584,4,1
12297646,7,1
12297649,4,3
12297658,6,1
12297684,6,15
12297699,5,1
12297728,5,2
12297749,5,3
12297798,5,3
12297845,5,2
12297858,5,3
12297876,5,5
12297903,5,3
12297907,4,2
12297909,5,2
12297920,5,5
12297933,5,3
12297939,4,2
12297946,5,2
12297952,5,2
12298016,6,3
12298060,4,4
12298064,5,4
12298072,7,3
12298098,5,1
12298099,5,2
12298104,6,4
12298116,5,2
12298134,6,6
12298144,5,2
12298147,5,3
12298148,6,1
12298155,6,4
12298360,4,2
12298373,5,4
12298375,7,3
12298384,4,1
12298387,6,1
12298390,5,1
12298423,5,1
12298433,5,2
12298437,5,1
12298462,6,1
12298482,6,1
12298505,6,1
12298548,4,2
12298567,5,4
12298583,5,1
12298590,3,1
12298593,6,14
12298604,5,4
12298612,5,3
12298613,5,3
12298614,6,9
12298639,4,1
12298646,5,9
12298647,6,2
12298670,5,1
12298685,5,1
12298689,6,3
12298701,5,6
12298719,5,1
12298722,4,5
12298736,7,2
12298741,5,1
12298773,5,2
12298782,4,1
12298787,3,1
12298789,5,2
12298810,6,1
12298816,4,1
12298915,5,3
12298918,5,2
12298946,5,1
12298959,4,2
12299085,6,4
12299090,5,3
12299091,5,3
12299122,5,2
12299127,7,2
12299132,5,3
12299156,5,3
12299191,5,2
12299223,5,1
12299226,5,1
12299237,5,5
12299245,5,1
12299257,5,1
12299259,5,9
12299264,5,3
12299265,4,5
12299269,5,2
12299270,5,4
12299291,4,1
12299305,5,2
12299335,6,1
12299339,5,3
12299357,6,1
12299368,5,2
12299388,7,4
12299393,6,1
12299435,5,2
12299454,6,7
12299458,5,3
12299460,5,4
12299462,5,4
12299466,5,4
12299467,5,1
12299468,5,2
12299472,4,2
12299481,6,1
12299483,4,1
12299504,5,3
12299506,5,2
12299509,6,3
12299544,4,1
12299561,5,1
12299576,5,6
12299577,5,1
12299594,4,1
12299596,3,1
12299604,5,1
12299637,4,2
12299638,4,1
12299642,6,4
12299773,4,1
12299892,6,1
12299893,4,1
12299896,3,2
12299912,5,1
12299919,7,3
12299920,4,4
12299942,4,3
12299943,5,5
12299947,4,1
12299970,5,4
12299995,5,1
12300022,6,10
12300028,5,2
12300035,7,4
12300037,6,2
12300039,5,1
12300043,5,2
12300054,4,1
12300065,5,6
12300077,7,4
12300081,5,1
12300088,5,4
12300106,5,1
12300130,7,11
12300150,5,5
12300154,5,1
12300184,5,4
12300189,4,1
12300199,7,1
12300208,5,1
12300209,5,9
12300234,4,2
12300266,5,1
12300273,6,4
12300274,5,7
12300279,5,9
12300282,5,2
12300304,4,3
12300327,4,2
12300338,5,3
12300437,4,4
12300445,5,1
12300496,5,1
12300516,5,2
12300527,4,1
12300569,4,1
12300570,5,1
12300572,6,9
12300574,4,4
12300580,5,6
12300612,6,9
12300614,5,7
12300615,5,4
12300687,7,4
12300692,5,1
12300699,7,1
12300721,5,1
12300752,5,2
12300758,5,2
